resets.sent.a2b,ack.pkts.sent.a2b,pure.acks.sent.b2a,sack.pkts.sent.b2a,dsack.pkts.sent.a2b,rexmt.data.bytes.a2b,rexmt.data.bytes.b2a,outoforder.pkts.b2a,max.segm.size.b2a,min.segm.size.a2b,min.segm.size.b2a,avg.segm.size.a2b,max.win.adv.a2b,min.win.adv.a2b,avg.win.adv.a2b,avg.win.adv.b2a,min.non.zero.owin.b2a,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,initial.window.bytes.b2a,initial.window.pkts.b2a,truncated.data.a2b,data.xmit.time.a2b,data.xmit.time.b2a,idletime.max.b2a,throughput.a2b,rtt.min.a2b,rtt.max.a2b,rtt.avg.a2b,rtt.stdev.a2b,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.min.a2b,rtt.full.sz.max.a2b,segs.cum.acked.a2b,triple.dupacks.a2b,max.retrans.a2b,min.retr.time.a2b,avg.retr.time.a2b,sdv.retr.time.a2b,fin.pkts.sent.a2b,rtt.min.b2a,rtt.max.b2a,rtt.avg.b2a,rtt.stdev.b2a,rtt.from.3whs.b2a,rtt.full.sz.smpls.b2a,rtt.full.sz.min.b2a,rtt.full.sz.max.b2a,rtt.full.sz.avg.b2a,post.loss.acks.b2a,rtt.min.last.b2a,rtt.max.last.b2a,rtt.avg.last.b2a,rtt.sdv.last.b2a,segs.cum.acked.b2a,triple.dupacks.b2a,max.retrans.b2a,min.retr.time.b2a,max.retr.time.b2a,avg.retr.time.b2a,sdv.retr.time.b2a,syn.pkts.sent.b2a,fin.pkts.sent.b2a,duplicate.acks.b2a,abs.downlinkdelay.min,abs.downlinkdelay.25.,abs.downlinkdelay.50.,abs.downlinkdelay.max,abs.uplinkdelay.min,abs.uplinkdelay.25.,abs.uplinkdelay.50.,abs.uplinkdelay.avg,abs.uplinkdelay.75.,abs.uplinkdelay.max,abs.downlinkdeltadelay.75.,abs.rtt.min,abs.rtt.25.,abs.rtt.50.,abs.rtt.avg,abs.rtt.75.,abs.rtt.max,abs.cwin.min,abs.cwin.25.,abs.cwin.50.,abs.cwin.avg,abs.cwin.75.,abs.cwin.max,abs.rwin.25.,abs.rwin.50.,abs.rwin.75.,abs.rwin.max,abs.winratio.min,abs.winratio.25.,abs.winratio.50.,abs.winratio.avg,abs.winratio.75.,abs.winratio.max,abs.radiobuffer.min,abs.radiobuffer.25.,abs.radiobuffer.50.,abs.radiobuffer.avg,abs.radiobuffer.75.,abs.radiobuffer.max,abs.idletime.50.,abs.idletime.avg,abs.idletime.75.,abs.idletime.max,abs.segmentsizes.min,abs.segmentsizes.25.,abs.segmentsizes.50.,abs.segmentsizes.max,abs.packetlost.sum,abs.instanttp.min,abs.burst.sum,abs.rtoevents.sum,abs.theoricalmaxtp.avg,abs.theoricalmaxtp.max,transfer.datarate
0.0,26505.0,13.0,0.0,185.0,0.0,1731688.0,73.0,65236.0,232.0,4.0,231.0,41942016.0,1638400.0,39907858.0,1913104.0,5.0,5.0,180338.0,1.0,87444.0,21.0,460.0,0.0,7.213,218.7,160.0,13.6,29.1,22.1,0.0,18.6,1.0,13.6,18.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,24.0,0.4,0.6,0.6,1.0,0.3,0.6,0.6,40.0,0.0,0.0,0.0,0.0,17943.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,316.0,3.0,18.0,25.0,441.0,-402.0,6.0,8.0,6.56404733835132,11.0,31.0,33.0,1.0,26.0,34.0,42.2673734425385,44.0,450.0,0.0,2822180.0,3138328.0,3346761.80461594,3786724.0,7080388.0,41937920.0,41942016.0,41942016.0,41942016.0,0.0577959179538856,0.0687536244048346,0.074832705103162,0.0877885339016363,0.0902847397702581,0.407488130485995,0.0,1143771.0,1640194.0,1704199.10240773,2113953.0,22263947.0,0.0,0.164259641326833,0.0,167.999999997846,0.0,2776.0,6940.0,65236.0,51.0,0.00024,14.0,11.0,828.055327353987,32496.8239675032,498825.221
140.0,25661.0,23.0,0.0,71.0,0.0,531002.0,76.0,65236.0,232.0,4.0,231.0,41942016.0,1638400.0,40306255.0,1889300.0,5.0,5.0,165734.0,5.0,70788.0,13.0,460.0,0.0,7.355,199.8,155.0,13.8,36.5,27.1,9.3,17.6,2.0,14.2,31.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,43.6,0.4,1.0,0.6,1.0,0.3,0.6,0.6,14.0,0.0,0.0,0.0,0.0,17709.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,127.0,3.0,21.0,32.0,305.0,-185.0,5.0,7.0,6.52971219545862,9.0,37.0,44.0,0.0,28.0,39.0,47.6141168780032,54.0,311.0,0.0,2585614.0,3167712.0,3649904.02887248,4582865.0,7383406.0,41937920.0,41939968.0,41942016.0,41942016.0,0.0482444143838961,0.0618633830095339,0.0757593128128434,0.0932619762470303,0.109277355672384,0.359230534143321,0.0,1215076.0,1812320.0,2207320.89969402,2822963.5,8992483.0,0.0,0.170155983987499,0.0,197.000000000116,0.0,2776.0,6940.0,65236.0,28.0,8e-05,14.0,14.0,5949388765.92039,20431616000000.0,466351.271
153.0,17933.0,15.0,0.0,132.0,0.0,695112.0,38.0,65236.0,232.0,4.0,231.0,41940992.0,1638400.0,39729096.0,1978704.0,5.0,5.0,98812.0,0.0,59684.0,16.0,460.0,0.0,7.24,214.3,160.0,15.1,23.6,19.6,4.1,17.1,2.0,15.1,23.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,47.7,0.4,0.9,0.8,1.0,0.3,0.8,0.8,15.0,0.0,0.0,0.0,0.0,10823.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,190.0,3.0,20.0,33.0,531.0,-469.0,4.0,7.0,1.2858729222334,9.0,204.0,51.0,0.0,27.0,39.0,60.2354256616986,60.0,532.0,0.0,1431596.0,1512166.0,2202662.2454107,1773996.0,7405030.0,41937920.0,41940992.0,41940992.0,41940992.0,0.0175768370365621,0.0343099180868206,0.0362790417546633,0.0581441998458527,0.042300524203394,0.287501437681006,0.0,647872.0,921172.0,1442110.23257105,1267800.0,16793054.0,0.0,0.252220988339939,0.0,208.999999995285,0.0,2776.0,5552.0,65236.0,5.0,8e-05,4.0,27.0,6409411490.97939,59155360000000.0,231359.603
267.0,22500.0,12.0,0.0,827.0,0.0,7480809.0,214.0,65236.0,232.0,4.0,231.0,41942016.0,1638400.0,39136298.0,1807878.0,5.0,5.0,215998.75,0.0,81892.0,12.0,460.0,0.0,7.275,308.2,160.0,11.6,28.0,20.1,0.0,16.4,1.0,11.6,16.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,41.2,0.5,0.9,0.7,1.0,0.4,0.7,0.7,56.0,0.0,0.0,0.0,0.0,14589.0,42.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,942.0,3.0,17.0,26.0,1174.0,-1091.0,4.0,6.0,-7.49561391597187,9.0,104.0,41.0,0.0,24.0,32.0,70.2117581730899,49.0,1182.0,0.0,2485129.0,2642320.0,3933658.43415442,3068756.0,14390591.0,41939968.0,41942016.0,41942016.0,41942016.0,0.0459477178988126,0.059252985718602,0.0633653852022754,0.0999110105943258,0.0764571707767636,0.516755809294872,0.0,1071945.0,1547992.0,2718538.27478884,2157340.0,22604313.0,0.0,0.198397609994576,0.0,302.999999999884,0.0,2776.0,6940.0,65236.0,157.0,0.00024,64.0,64.0,9908999906.56058,51995704000000.0,402692.414
11.0,9989.0,31.0,0.0,16.0,0.0,75096.0,355.0,65236.0,232.0,3.0,231.0,41943040.0,1638400.0,35845837.0,1851265.0,5.0,5.0,535056.0,0.0,49968.0,10.0,460.0,0.0,7.358,383.5,155.0,11.8,22.4,18.0,0.0,13.5,1.0,11.8,13.5,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,47.3,0.7,1.9,0.7,1.0,0.3,0.7,0.7,262.0,0.0,0.0,0.0,0.0,9082.0,81.0,2.0,0.0,22.7,7.2,1.46,5.0,0.0,1066.0,3.0,18.0,30.0,942.0,-612.0,4.0,7.0,-6.67674879637496,10.0,44.0,205.0,0.0,25.0,37.0,106.994675729255,205.0,949.0,0.0,1617132.0,2203465.0,2569508.09073917,2826088.0,9606711.0,40629248.0,41934848.0,41940992.0,41942016.0,0.0217741132193315,0.0438598319773477,0.0562227965594706,0.0887139887856661,0.0711384736489538,0.648883228035517,0.0,624984.0,1019484.0,1237462.63137921,1564344.5,6463516.0,0.0,0.417865639515147,0.0,200.000000004366,0.0,2776.0,5576.0,65236.0,172.0,8e-05,71.0,3.0,7461079181.35188,22608704000000.0,169267.325
291.0,18402.0,6.0,0.0,0.0,0.0,0.0,1492.0,62460.0,232.0,2.0,231.0,41942016.0,1638400.0,37070881.0,1928173.0,5.0,5.0,375927.0,0.0,52744.0,12.0,460.0,0.0,7.454,35.2,155.0,16.5,20.7,20.1,0.0,20.7,1.0,16.8,20.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,34.8,0.6,0.8,0.8,1.0,0.3,0.8,0.8,867.0,0.0,0.0,0.0,0.0,16726.0,36.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1072.0,3.0,49.0,64.0,292.0,-200.0,6.0,9.0,5.36376042456406,12.0,38.0,87.0,1.0,57.0,73.0,77.1179764582664,96.0,300.0,0.0,2072101.0,2855243.0,3668939.28427597,4395046.0,10427084.0,41937920.0,41937920.0,41940992.0,41942016.0,0.0362838452646197,0.04940876896136,0.0680792841806651,0.100075905168897,0.104788620556532,0.310022810739839,0.0,1277931.5,1800005.0,2087816.08806672,2656516.0,9100453.0,0.0,0.226784739491585,0.0,19.0000000002328,1.0,2675.25,5552.0,62460.0,626.0,8e-05,77.0,0.0,393.877392942145,45473.3199545267,242939.837
95.0,13472.0,342.0,0.0,94.0,0.0,383542.0,641.0,65236.0,232.0,4.0,231.0,38789120.0,1638400.0,34660920.0,2198257.0,5.0,5.0,143142.0,5.0,23596.0,9.0,460.0,0.0,7.401,319.1,155.0,30.6,43.2,37.7,0.0,35.2,1.0,30.6,35.2,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,14.1,0.6,0.5,0.8,1.0,0.3,0.8,0.8,426.0,0.0,0.0,0.0,0.0,9468.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,392.0,3.0,26.0,36.0,1523.0,-1245.0,4.0,7.0,-22.2500333259276,11.0,151.0,53.0,0.0,35.0,45.0,72.3437187054768,63.0,1534.0,0.0,1262468.0,1357990.0,1678649.45843146,1411846.0,7273769.0,38788096.0,38789120.0,38789120.0,38789120.0,0.017925399767958,0.0325469616222281,0.0350706567293223,0.0563954646412402,0.0365887135361668,0.389927736820822,0.0,590051.0,800640.0,1053144.50824261,1045137.0,7834272.0,0.0,0.330785638108597,0.0,277.999999998428,0.0,2640.0,4977.0,65236.0,399.0,8e-05,68.0,39.0,969175124.130762,11462352000000.0,158525.537
140.0,23745.0,15.0,0.0,83.0,0.0,512456.0,97.0,65236.0,232.0,4.0,231.0,41820160.0,1638400.0,40002520.0,1922827.0,5.0,5.0,203389.0,1.0,37476.0,9.0,460.0,0.0,7.271,299.1,160.0,19.4,34.1,31.5,6.9,34.1,2.0,27.4,34.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.1,0.4,1.0,0.5,1.0,0.3,0.5,0.5,37.0,0.0,0.4,0.3,0.1,17790.0,22.0,2.0,0.0,192.9,30.16,16.7,5.0,0.0,341.0,3.0,28.0,36.0,476.0,-441.0,4.0,6.0,4.85303213336555,8.0,166.0,46.0,0.0,34.0,42.0,58.0330582067213,56.0,488.0,0.0,3232139.0,3370972.0,3886160.92133366,4463241.0,7425337.0,41815040.0,41818112.0,41820160.0,41820160.0,0.0558405106121194,0.0775341794483692,0.0812145664606748,0.100208304621561,0.107345538830048,0.306034566111514,0.0,1738377.75,2249928.5,2525006.49850205,2799635.5,8237145.0,0.0,0.176157916354525,0.0,289.000000004307,0.0,2776.0,6940.0,65236.0,41.0,8e-05,22.0,35.0,5819723380.22057,52333336000000.0,437366.512
110.0,28394.0,25.0,0.0,0.0,0.0,0.0,87.0,65236.0,232.0,4.0,231.0,41937920.0,1638400.0,40654584.0,1899040.0,5.0,5.0,162353.0,6.0,44416.0,10.0,460.0,0.0,7.368,127.8,155.0,13.7,48.7,33.0,0.0,18.0,1.0,15.4,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.4,0.6,0.9,1.0,0.2,0.9,0.9,5.0,0.0,0.0,0.0,0.0,20524.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,69.0,3.0,24.0,32.0,281.0,-215.0,4.0,6.0,4.55161290322581,8.0,33.0,42.0,0.0,30.0,39.0,44.7100507831019,51.0,271.0,0.0,3468502.0,3902870.0,3993682.47290731,4223400.0,7828547.0,41937920.0,41937920.0,41937920.0,41937920.0,0.0508131304556831,0.0827777048639937,0.0930630322152362,0.0974681351976747,0.100705995910145,0.235570507117438,0.0,1665160.25,2302230.0,2440381.74836668,2929127.0,9818417.0,0.0,0.150860572898499,0.0,95.0000000011642,1.0,2776.0,6940.0,65236.0,47.0,0.00016,6.0,0.0,6546108472.71808,30416296000000.0,547857.87
97.0,20716.0,10.0,0.0,124.0,0.0,866408.0,93.0,65236.0,232.0,3.0,231.0,41940992.0,1638400.0,40004845.0,1868157.0,5.0,5.0,128905.0,0.0,108264.0,14.0,460.0,0.0,7.285,197.8,160.0,10.4,34.9,22.1,12.2,16.9,2.0,14.5,34.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.9,0.4,0.8,0.6,1.0,0.3,0.6,0.6,29.0,0.0,0.0,0.0,0.0,13570.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,170.0,3.0,21.0,33.0,352.0,-169.0,4.0,7.0,5.08686521016247,10.0,28.0,47.0,0.0,29.0,40.0,49.625465160113,56.0,344.0,0.0,1760308.0,2182135.0,2840901.61806143,3204008.0,7393035.0,41937920.0,41937920.0,41937920.0,41940992.0,0.0318795972713954,0.0432339038273715,0.0521475313987914,0.074931207499859,0.0772248122939812,0.430208895788337,0.0,840832.5,1297916.0,1744904.96138028,1873722.0,10944812.0,0.0,0.213202263578587,0.0,195.999999996275,0.0,2776.0,6856.0,65236.0,30.0,8e-05,14.0,14.0,2085645826.75304,16250752000000.0,332416.304
97.0,17931.0,102.0,0.0,94.0,0.0,932650.0,37.0,65236.0,232.0,4.0,231.0,41942016.0,1638400.0,39719938.0,1810802.0,5.0,5.0,138662.0,0.0,48580.0,8.0,460.0,0.0,7.441,237.4,155.0,9.4,27.1,20.0,0.0,14.1,1.0,9.4,14.1,0.0,13.0,0.0,0.0,0.0,0.0,5.0,0.0,44.5,0.6,1.7,0.6,1.0,0.5,0.6,0.6,12.0,0.0,0.0,0.0,0.0,12193.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,123.0,3.0,22.0,34.0,711.0,-652.0,3.0,6.0,1.38364299933643,9.0,222.0,52.0,0.0,29.0,40.0,63.2806475472656,62.0,724.0,0.0,1796746.0,2138096.0,2699212.26406768,3064596.0,7361090.0,41937920.0,41938944.0,41942016.0,41942016.0,0.0271758112944085,0.0428388087019947,0.0513220255081797,0.0709882661505585,0.0730745826211696,0.357683355438714,0.0,862935.5,1284445.5,1646949.29744526,1749388.0,29206080.0,0.0,0.247420286008234,0.0,233.000000000175,0.0,2776.0,5563.0,65236.0,22.0,0.00024,17.0,23.0,14688347721.2361,58878408000000.0,297848.535
197.0,20135.0,5.0,0.0,65.0,0.0,446796.0,101.0,65236.0,232.0,4.0,231.0,41943040.0,1638400.0,39750457.0,1761934.0,5.0,5.0,200883.0,1.0,48580.0,13.0,460.0,0.0,7.306,199.7,160.0,15.4,28.0,22.5,0.0,18.5,1.0,15.4,18.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,44.4,0.5,1.2,1.0,1.0,0.4,1.0,1.0,20.0,0.0,0.0,0.0,0.0,16236.0,15.0,1.0,0.0,237.6,87.32,0.0,5.0,0.0,187.0,3.0,23.0,34.0,823.0,-738.0,6.0,9.0,6.29270839057091,14.0,56.0,43.0,0.0,34.0,45.0,60.3336590200864,57.0,809.0,0.0,2314016.0,2629444.0,2957397.87831749,3181432.0,7919761.0,41939968.0,41939968.0,41940992.0,41943040.0,0.0409353674280343,0.0552173048868325,0.0630869341626584,0.075230199027552,0.0758586577668718,0.30288405272557,0.0,993744.75,1496356.5,1667184.8303753,2004309.75,14630037.0,0.0,0.201417699260982,0.0,198.00000000032,0.0,2776.0,5552.0,65236.0,40.0,0.00024,15.0,10.0,2975947806.18998,54159264000000.0,343379.227
76.0,20925.0,5.0,0.0,0.0,0.0,0.0,139.0,65236.0,232.0,4.0,231.0,41943040.0,1638400.0,40354882.0,1757465.0,5.0,5.0,159479.0,1.0,38864.0,8.0,460.0,0.0,7.455,175.9,155.0,12.7,25.2,19.2,0.0,22.9,1.0,12.7,22.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.2,0.5,0.6,0.7,1.0,0.3,0.7,0.7,129.0,0.0,0.0,0.0,0.0,18553.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,269.0,3.0,39.0,51.0,651.0,-482.0,7.0,9.0,5.70793376236868,12.0,37.0,75.0,0.0,48.0,61.0,76.1320266911482,86.0,654.0,0.0,2750316.0,3171514.0,3682173.45277644,4728712.0,7320249.0,41937920.0,41937920.0,41937920.0,41943040.0,0.0512851376510805,0.0655806487303138,0.0758524981687218,0.091348072963364,0.113991676687094,0.298748510259776,0.0,1501324.0,1942964.0,2337580.82870806,2741103.0,9629785.0,0.0,0.190272690272679,0.0,173.999999999069,1.0,2620.0,5152.0,65236.0,52.0,8e-05,9.0,0.0,11558111056.6951,41333984000000.0,308146.098
94.0,10866.0,30.0,0.0,168.0,0.0,872664.0,911.0,65236.0,232.0,12.0,231.0,31456256.0,1638400.0,27681377.0,1882041.0,5.0,5.0,1204847.0,4.0,37476.0,7.0,460.0,0.0,7.348,636.3,155.0,23.0,51.1,42.8,0.0,36.1,1.0,34.6,36.1,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.1,47.0,0.8,1.4,1.2,1.0,0.7,1.2,1.2,454.0,0.0,4.4,4.4,0.0,14497.0,116.0,1.0,0.0,236.7,47.34,0.0,5.0,0.0,1748.0,-67.0,-7.0,18.0,808.0,-762.0,78.0,81.0,67.3432190434593,84.0,425.0,191.0,0.0,74.0,99.0,133.018204243876,192.0,880.0,0.0,2433838.0,2666555.0,4915300.69491155,7330189.0,15795152.0,30358528.0,31452160.0,31454208.0,31456256.0,0.0376081859974591,0.0778746124015235,0.0847757794442003,0.178085294006896,0.308444833476064,0.593039335832372,0.0,30332.0,415920.0,1140954.62930771,2217788.0,6253814.0,0.0,0.3221368044029,0.0,602.00000000259,0.0,2587.5,4312.0,65236.0,410.0,0.0004,114.0,42.0,20116633650.9535,84503568000000.0,159503.149
189.0,23883.0,8.0,0.0,0.0,0.0,0.0,0.0,65236.0,232.0,6.0,231.0,39274496.0,1638400.0,37665046.0,1875223.0,5.0,5.0,111493.0,8.0,18044.0,6.0,460.0,0.0,7.434,114.0,155.0,22.9,110.4,67.2,0.0,24.1,1.0,23.7,24.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,44.4,0.5,0.9,1.2,1.0,0.8,1.2,1.2,0.0,0.0,0.0,0.0,0.0,19742.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,58.0,68.0,276.0,-231.0,9.0,12.0,9.90464475272785,14.0,28.0,91.0,1.0,69.0,79.0,88.9855346902759,105.0,287.0,0.0,3563076.0,4173695.0,4284489.38050981,4469084.0,7654947.0,39274496.0,39274496.0,39274496.0,39274496.0,0.0632347007075533,0.0926915013753455,0.106725036013193,0.113987446263392,0.116931736055887,0.281656832531569,0.0,2338792.5,2890912.0,3103894.73921957,3514264.0,12635918.0,0.0,0.170098865551891,0.0,63.9999999984866,1.0,2776.0,5552.0,65236.0,0.0,0.0004,0.0,0.0,428.709142775839,30614.2679846929,328527.087
166.0,17643.0,16.0,0.0,0.0,0.0,0.0,118.0,65236.0,232.0,4.0,231.0,41325568.0,1638400.0,39009880.0,1999840.0,5.0,5.0,107560.0,0.0,43028.0,10.0,460.0,0.0,7.277,435.2,160.0,13.6,56.6,33.9,23.0,15.4,2.0,13.6,56.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,17.0,0.5,0.9,0.7,1.0,0.3,0.7,0.7,13.0,0.0,0.0,0.0,0.0,14632.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,51.0,3.0,24.0,41.0,628.0,-566.0,5.0,7.0,-0.217258695585199,9.0,22.0,79.0,0.0,31.0,48.0,62.7869412991481,85.0,635.0,0.0,1712044.0,1792308.0,2516754.20256323,2044724.0,7443949.0,41324544.0,41325568.0,41325568.0,41325568.0,0.0266958218214932,0.0414282025113363,0.0433704383688084,0.066870347658222,0.0494784245917685,0.315344244315373,0.0,768582.0,1142836.0,1658085.55032503,1623408.0,16595513.0,0.0,0.22502926859315,0.0,425.999999999476,1.0,2640.0,4506.0,65236.0,39.0,8e-05,13.0,0.0,774936922.817869,12576832000000.0,227376.522
194.0,20199.0,9.0,0.0,38.0,0.0,156752.0,52.0,65236.0,232.0,4.0,231.0,41937920.0,1638400.0,38443375.0,1778713.0,5.0,5.0,124287.0,2.0,38864.0,10.0,460.0,0.0,7.466,210.1,155.0,13.1,50.2,29.4,20.6,14.0,2.0,13.1,50.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,43.9,0.7,0.9,0.6,1.0,0.2,0.6,0.6,11.0,0.0,0.6,0.6,0.0,19821.0,10.0,1.0,0.0,2.0,0.16,0.2,5.0,0.0,94.0,3.0,17.0,22.0,349.0,-297.0,8.0,11.0,8.36175529788085,14.0,59.0,26.0,1.0,28.0,34.0,38.141876120428,41.0,359.0,0.0,1206444.0,1358164.0,1485489.96441423,1565652.0,5326836.0,41937920.0,41937920.0,41937920.0,41937920.0,0.0231220814003174,0.0292857871825784,0.0333491980527408,0.0438321470150701,0.039071894114364,0.444543338796362,0.0,478116.0,653512.0,722153.043207717,864964.25,7384919.0,0.0,0.187279770086187,0.0,43.0000000051223,0.0,2048.0,4164.0,65236.0,13.0,0.00016,10.0,6.0,355.33890049391,9813.44799018655,235651.52
139.0,28263.0,88.0,0.0,0.0,0.0,0.0,7.0,65236.0,232.0,1.0,231.0,41937920.0,1638400.0,40510386.0,1883561.0,5.0,5.0,249957.0,0.0,55520.0,12.0,460.0,0.0,7.421,146.6,155.0,11.3,18.0,17.5,0.0,18.0,1.0,11.3,18.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,44.1,0.4,1.0,0.9,1.0,0.3,0.9,0.9,0.0,0.0,0.0,0.0,0.0,25900.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,27.0,37.0,197.0,-125.0,5.0,7.0,6.9645830653017,10.0,39.0,47.0,0.0,33.0,44.0,47.2473831725698,57.0,212.0,0.0,3937228.0,4261162.0,5251576.7894466,6973929.0,8243262.0,41936896.0,41937920.0,41937920.0,41937920.0,0.0630494922657128,0.0939425703516054,0.101700418141863,0.128473394239807,0.169401629837627,0.237479142014569,0.0,2158536.0,2901564.0,3431548.08970942,4895802.0,9262635.0,0.0,0.136873253933247,0.0,97.9999999981374,1.0,2776.0,7552.0,65236.0,0.0,8e-05,0.0,0.0,4371234881.93786,33017616000000.0,675871.977
165.0,9973.0,14.0,0.0,0.0,0.0,0.0,982.0,37476.0,232.0,4.0,231.0,31452160.0,1638400.0,24785720.0,2048607.0,5.0,5.0,273466.0,9.0,31924.0,9.0,460.0,0.0,7.384,249.5,155.0,12.7,125.8,75.7,47.4,31.5,2.0,25.7,71.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.1,10.3,0.8,0.6,1.0,1.0,0.4,1.0,1.0,232.0,0.0,0.0,0.0,0.0,9913.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,556.0,3.0,40.0,60.0,899.0,-849.0,6.0,10.0,-9.99904148250706,13.0,56.0,85.0,1.0,50.0,70.0,99.2374062371959,94.0,912.0,0.0,744188.0,827552.0,1512691.39368443,865396.0,6675592.0,29874176.0,31452160.0,31452160.0,31452160.0,0.0182766461826469,0.0241231126892398,0.0264692790574638,0.0867109845770412,0.0277774245075696,0.540532594086022,0.0,403086.0,538640.0,891820.981734917,711736.0,9978592.0,0.0,0.395782298434375,0.0,46.9999999986612,1.0,1388.0,2776.0,37476.0,246.0,0.0004,69.0,0.0,137.114786573247,6630.20799336979,81906.611
78.0,10920.0,10.0,0.0,0.0,0.0,0.0,1306.0,59515.0,232.0,2.0,231.0,31447040.0,1638400.0,26420706.0,2286517.0,5.0,5.0,982714.0,5.0,18578.0,7.0,460.0,0.0,7.309,39.9,155.0,31.5,37.1,34.6,0.0,32.1,1.0,31.5,32.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.2,0.7,0.7,0.9,1.0,0.4,0.9,0.9,185.0,0.0,0.0,0.0,0.0,11760.0,82.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1750.0,3.0,44.0,79.0,581.0,-321.0,9.0,15.0,4.92209674195483,20.0,50.0,149.0,0.0,59.0,92.0,121.645280642074,149.0,594.0,0.0,1165977.0,1676268.0,3464432.3856686,5212023.0,12523473.0,25772032.0,31447040.0,31447040.0,31447040.0,0.0258671722362423,0.037115766698551,0.0536225985021166,0.143789382866799,0.271234432129799,0.485932696343075,0.0,576118.75,1005613.5,1586729.61193284,2400887.25,7293325.0,0.0,0.367297986107568,0.0,40.9999999974389,1.0,1327.0,3981.0,59515.0,148.0,0.00024,56.0,0.0,6893167541.56771,68973032000000.0,120441.43
87.0,19690.0,6.0,0.0,1913.0,0.0,12677936.0,431.0,65236.0,232.0,7.0,231.0,40286208.0,1638400.0,38330954.0,1747853.0,5.0,5.0,259454.0,1.0,66624.0,12.0,460.0,0.0,7.329,253.3,156.0,11.9,40.6,34.7,0.0,40.6,1.0,35.7,40.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.9,0.5,0.5,1.3,1.0,0.5,1.3,1.3,214.0,0.1,1.1,0.6,0.4,15311.0,53.0,3.0,0.0,95.4,14.08,18.34,5.0,0.0,2154.0,3.0,84.0,202.0,686.0,-441.0,5.0,8.0,-6.14742240535974,10.0,37.0,343.0,0.0,90.0,180.0,235.258633910476,349.0,694.0,0.0,4948379.0,7335761.0,7214246.23125723,9425151.0,13078746.0,40282112.0,40282112.0,40284160.0,40286208.0,0.0975556696723603,0.122899613605165,0.189770793284507,0.185675245774564,0.233966675735574,0.335950037232342,0.0,3937078.0,6897664.0,7019631.20167195,9046126.0,18636532.0,0.0,0.21819044230999,0.0,194.999999999709,0.0,2748.0,5086.5,65236.0,513.0,8e-05,178.0,329.0,1154416495.70915,38941920000000.0,264196.858
