resets.sent.a2b,resets.sent.b2a,dsack.pkts.sent.b2a,rexmt.data.pkts.b2a,initial.window.bytes.a2b,truncated.data.b2a,truncated.packets.b2a,data.xmit.time.b2a,throughput.b2a,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.min.a2b,rtt.full.sz.max.a2b,rtt.full.sz.avg.a2b,rtt.min.last.a2b,max.retrans.a2b,min.retr.time.a2b,fin.pkts.sent.a2b,rtt.min.b2a,rtt.stdev.b2a,rtt.full.sz.smpls.b2a,rtt.full.sz.avg.b2a,triple.dupacks.b2a,duplicate.acks.b2a,transfer.datarate
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,27.3,1.0,25.5,27.3,27.3,33.3,2.0,213.0,0.0,0.4,0.0,1.0,0.8,0.0,0.0,66628.858
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,35.9,1.0,24.8,35.9,35.9,91.5,2.0,198.6,0.0,0.2,0.0,1.0,0.4,0.0,0.0,119509.279
0.0,0.0,0.0,0.0,70875.0,0.0,0.0,0.0,0.0,24.9,1.0,19.7,24.9,24.9,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.4,0.0,0.0,90281.965
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,25.7,1.0,23.5,25.7,25.7,1.8,1.0,253.8,0.0,0.2,0.0,1.0,0.7,0.0,1.0,52374.495
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,22.1,1.0,17.8,22.1,22.1,361.7,1.0,421.1,0.0,0.2,0.0,1.0,0.7,0.0,0.0,60191.711
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,26.8,1.0,19.7,26.8,26.8,0.0,1.0,298.2,0.0,0.3,0.0,1.0,0.8,0.0,0.0,116179.665
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,30.2,1.0,19.3,30.2,30.2,0.0,1.0,309.1,0.0,0.2,0.0,1.0,0.5,0.0,0.0,27768.031
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,24.5,1.0,19.9,24.5,24.5,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.5,0.0,0.0,46172.118
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,32.1,1.0,18.8,32.1,32.1,354.0,1.0,413.9,0.0,0.3,0.0,1.0,0.4,0.0,0.0,53985.824
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,38.6,1.0,33.5,38.6,38.6,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.4,0.0,0.0,53664.145
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,32.3,1.0,25.7,32.3,32.3,342.7,1.0,492.2,0.0,0.3,0.0,1.0,0.5,0.0,0.0,51037.256
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,43.1,1.0,39.9,43.1,43.1,151.1,3.0,429.8,0.0,0.2,0.0,1.0,0.6,0.0,0.0,36211.83
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,30.2,1.0,22.4,30.2,30.2,28.7,2.0,228.5,0.0,0.2,0.0,1.0,0.5,0.0,0.0,34907.903
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,25.0,1.0,20.6,25.0,25.0,0.0,1.0,0.0,0.0,0.3,0.0,1.0,0.4,0.0,0.0,41410.088
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,33.3,1.0,23.5,33.3,33.3,0.0,1.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,0.0,35842.225
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,37.9,1.0,33.3,37.9,37.8,118.2,1.0,351.7,0.0,0.2,0.0,1.0,0.8,0.0,0.0,60810.362
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,23.3,1.0,21.4,23.3,23.3,0.0,1.0,0.0,0.0,0.3,0.0,1.0,0.7,0.0,0.0,34679.478
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,20.4,1.0,19.8,20.4,20.4,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.8,0.0,0.0,25601.165
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,24.8,1.0,24.1,24.8,24.8,28.7,2.0,210.9,0.0,0.4,0.0,1.0,0.6,0.0,0.0,33776.881
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,22.2,1.0,18.7,22.2,22.2,0.0,2.0,0.0,0.0,0.3,0.0,1.0,0.7,0.0,0.0,33075.743
0.0,0.0,727.0,0.0,68099.0,0.0,0.0,0.0,0.0,18.8,1.0,15.3,18.8,18.8,27.0,2.0,133.2,0.0,0.3,0.0,1.0,0.6,0.0,0.0,83478.384
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,25.7,1.0,24.2,25.7,25.7,0.0,1.0,0.0,0.0,0.4,0.0,1.0,0.9,0.0,0.0,82597.997
0.0,0.0,0.0,0.0,65840.0,5819.0,6.0,0.981,2460.0,294.7,1.0,17.9,294.7,294.7,0.0,2.0,223.6,0.0,0.3,1.5,1.0,0.6,0.0,0.0,56941.074
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,31.1,1.0,29.0,31.1,31.1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.5,0.0,9.0,44888.813
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,22.6,1.0,19.0,22.6,22.6,148.0,1.0,281.1,0.0,0.4,0.0,1.0,0.9,0.0,0.0,86051.341
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,27.9,1.0,25.2,27.9,27.9,40.2,1.0,239.9,0.0,0.2,0.0,1.0,0.6,0.0,0.0,108660.671
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,25.1,1.0,17.6,25.1,25.1,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.5,0.0,0.0,106654.019
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,42.6,1.0,28.1,42.6,42.6,0.0,0.0,0.0,0.0,0.3,0.0,1.0,1.1,0.0,0.0,37466.245
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,31.6,1.0,19.7,31.6,31.6,50.4,3.0,226.3,0.0,0.5,0.0,1.0,0.6,0.0,3.0,7623.789
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,26.2,1.0,21.5,26.2,26.2,0.0,3.0,240.7,0.0,0.4,0.0,1.0,0.8,0.0,0.0,12450.856
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,49.1,1.0,41.0,49.1,49.1,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.6,0.0,0.0,49022.673
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,36.6,1.0,18.9,36.6,36.6,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.4,0.0,0.0,47948.421
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,24.3,1.0,18.1,24.3,24.3,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.7,0.0,0.0,98827.286
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,42.5,1.0,24.7,42.5,42.5,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.9,0.0,0.0,72712.264
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,25.9,1.0,21.4,25.9,25.9,0.0,1.0,0.0,0.0,0.4,0.0,1.0,0.9,0.0,0.0,43475.432
0.0,0.0,0.0,0.0,70875.0,0.0,0.0,0.0,0.0,26.5,1.0,20.7,26.5,26.5,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.6,0.0,0.0,74776.022
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,25.7,1.0,21.1,25.7,25.7,109.3,4.0,34.4,0.0,0.4,0.0,1.0,0.8,0.0,0.0,25742.344
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,39.7,1.0,33.8,39.7,39.7,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.8,0.0,0.0,36686.129
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,26.8,1.0,22.9,26.8,26.8,40.6,4.0,118.8,0.0,0.4,0.0,1.0,0.6,0.0,0.0,67701.187
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,53.2,1.0,38.7,53.2,53.2,37.0,2.0,351.0,0.0,0.3,0.0,1.0,1.2,0.0,5.0,5307.811
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,45.2,1.0,43.6,45.2,45.2,22.9,2.0,449.9,0.0,0.7,0.0,1.0,1.1,0.0,3.0,20473.823
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,29.7,1.0,29.1,29.7,29.7,0.0,2.0,77.2,0.0,0.2,0.0,1.0,0.8,0.0,11.0,34481.192
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,25.6,1.0,22.0,25.6,25.6,45.5,4.0,99.4,0.0,0.4,0.0,1.0,0.7,0.0,7.0,132239.222
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,31.6,1.0,29.8,31.6,31.6,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.7,0.0,0.0,23155.112
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,37.2,1.0,28.8,37.2,37.2,8.0,2.0,320.8,0.0,0.4,0.0,1.0,0.6,0.0,2.0,21938.431
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,33.8,1.0,33.3,33.8,33.8,31.0,1.0,66.7,0.0,0.4,0.0,1.0,0.8,0.0,0.0,41354.568
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,33.9,1.0,30.6,33.9,33.9,29.8,2.0,84.2,0.0,0.4,0.0,1.0,0.9,0.0,0.0,110384.963
0.0,0.0,791.0,0.0,63935.0,0.0,0.0,0.0,0.0,22.0,1.0,19.1,22.0,22.0,28.3,3.0,112.0,0.0,0.3,0.0,1.0,0.5,0.0,0.0,104464.944
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,20.8,1.0,18.7,20.8,20.7,31.1,1.0,489.9,0.0,0.2,0.0,1.0,0.8,0.0,0.0,34485.951
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,19.0,1.0,17.9,19.0,19.0,0.0,2.0,0.0,0.0,0.6,0.0,1.0,0.8,0.0,4.0,102840.461
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,43.5,1.0,25.5,43.5,43.5,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.9,0.0,0.0,41119.798
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,26.3,1.0,23.7,26.3,26.3,0.0,1.0,488.8,0.0,0.3,0.0,1.0,0.8,0.0,0.0,80405.216
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,41.5,1.0,38.1,41.5,41.5,35.9,2.0,228.9,0.0,0.4,0.0,1.0,0.7,0.0,0.0,85047.222
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,331.4,2013.0,211.2,501.8,331.4,0.0,1.0,0.0,0.0,0.5,0.0,1.0,2.2,0.0,0.0,69727.112
0.0,0.0,0.0,0.0,70875.0,0.0,0.0,0.0,0.0,25.4,1.0,22.6,25.4,25.4,0.0,1.0,232.2,0.0,0.3,0.0,1.0,0.5,0.0,0.0,67290.339
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,36.4,1.0,30.5,36.4,36.4,0.0,1.0,0.0,0.0,0.3,0.0,1.0,0.9,0.0,0.0,81968.241
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,28.2,1.0,22.2,28.2,28.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.6,0.0,2.0,94136.639
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,36.0,1.0,31.0,36.0,36.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.8,0.0,0.0,78125.978
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,33.3,1.0,32.8,33.3,33.3,0.0,4.0,140.9,0.0,0.4,0.0,1.0,0.7,0.0,0.0,19278.23
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,22.7,1.0,22.1,22.7,22.7,58.0,3.0,203.4,0.0,0.5,0.0,1.0,0.7,0.0,0.0,34698.513
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,23.6,1.0,21.1,23.6,23.6,42.0,2.0,188.0,0.0,0.5,0.0,1.0,0.8,0.0,8.0,101852.008
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,21.2,1.0,17.3,21.2,21.2,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.6,0.0,0.0,46600.415
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,24.1,1.0,15.6,24.1,24.1,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.4,0.0,0.0,51140.365
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,28.9,1.0,27.3,28.9,28.9,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.1,0.0,0.0,45564.57
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,43.9,1.0,29.3,43.9,43.9,1.1,3.0,51.9,0.0,0.5,0.0,1.0,1.1,0.0,0.0,40795.934
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,21.7,1.0,20.6,21.7,21.7,0.0,1.0,267.4,0.0,0.6,0.0,1.0,0.9,0.0,0.0,105388.163
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,21.7,1.0,18.0,21.7,21.7,0.5,1.0,358.6,0.0,0.3,0.0,1.0,0.5,0.0,0.0,66974.669
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,35.2,1.0,28.2,35.2,35.2,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.6,0.0,0.0,11332.187
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,28.1,1.0,23.6,28.1,28.1,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.5,0.0,0.0,43554.746
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,17.8,1.0,16.2,17.8,17.8,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.9,0.0,0.0,97538.885
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,36.1,1.0,30.3,36.1,36.1,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.7,0.0,0.0,39682.623
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,23.7,1.0,19.7,23.7,23.7,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.6,0.0,0.0,75726.207
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,23.5,1.0,22.7,23.5,23.5,83.9,2.0,209.2,0.0,0.5,0.0,1.0,0.8,0.0,0.0,97777.165
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,26.3,1.0,22.7,26.3,26.3,0.0,1.0,0.0,0.0,0.2,0.0,1.0,1.2,0.0,0.0,25927.939
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,24.3,1.0,21.8,24.3,24.3,0.0,2.0,231.3,0.0,0.3,0.0,1.0,0.8,0.0,0.0,106836.442
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,38.4,1.0,35.8,38.4,38.4,0.0,1.0,0.0,0.0,0.6,0.0,1.0,0.8,0.0,0.0,26795.638
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,30.6,1.0,30.0,30.6,30.6,0.0,1.0,287.6,0.0,0.2,0.0,1.0,0.8,0.0,0.0,134196.698
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,123.1,1.0,118.1,123.1,123.1,0.0,1.0,0.0,0.0,0.3,0.0,1.0,2.0,0.0,0.0,25824.831
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,24.2,1.0,21.0,24.2,24.2,29.7,3.0,128.1,0.0,0.3,0.0,1.0,0.8,0.0,0.0,109134.97
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,21.5,1.0,19.4,21.5,21.5,199.3,1.0,288.2,0.0,0.3,0.0,1.0,0.9,0.0,0.0,91920.598
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,29.3,1.0,22.9,29.3,29.3,0.0,1.0,0.0,0.0,0.3,0.0,1.0,1.4,0.0,0.0,19244.918
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,24.7,1.0,20.3,24.7,24.7,5.1,3.0,240.3,0.0,0.3,0.0,1.0,0.5,0.0,4.0,27663.336
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,26.5,1.0,23.6,26.5,26.5,0.0,1.0,0.0,0.0,0.4,0.0,1.0,0.8,0.0,0.0,13861.064
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,24.4,1.0,18.9,24.4,24.4,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.8,0.0,0.0,34627.13
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,39.6,1.0,36.1,39.6,39.6,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.2,0.0,0.0,26346.719
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,40.3,1.0,39.2,40.3,40.3,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.1,0.0,0.0,43185.142
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,41.6,1.0,40.0,41.6,41.6,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.6,0.0,0.0,23838.243
0.0,0.0,0.0,0.0,69487.0,0.0,0.0,0.0,0.0,25.6,1.0,22.9,25.6,25.6,209.0,1.0,255.0,0.0,0.3,0.0,1.0,0.7,0.0,0.0,92984.995
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,27.2,1.0,22.2,27.2,27.2,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.7,0.0,0.0,56747.885
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,20.7,1.0,16.7,20.7,20.7,37.6,2.0,108.1,0.0,0.2,0.0,1.0,0.5,0.0,0.0,60696.15
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60696.15
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,28.6,1.0,23.8,28.6,28.6,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.7,0.0,0.0,73243.67
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,22.0,1.0,14.9,22.0,22.0,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.8,0.0,0.0,65808.749
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,28.9,1.0,27.3,28.9,28.9,0.0,0.0,0.0,0.0,0.6,0.0,1.0,1.1,0.0,0.0,26576.73
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,36.3,1.0,23.8,36.3,36.3,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.5,0.0,0.0,35068.118
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,52.6,1.0,47.0,52.6,52.6,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.9,0.0,0.0,46740.008
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,52.7,1.0,48.6,52.7,52.7,0.0,0.0,0.0,0.0,0.3,0.0,1.0,1.3,0.0,0.0,40444.04
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,27.7,1.0,25.6,27.7,27.7,0.0,1.0,280.6,0.0,0.3,0.0,1.0,0.8,0.0,1.0,101425.91
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,21.9,1.0,21.2,21.9,21.9,0.0,0.0,0.0,0.0,0.7,0.0,1.0,1.1,0.0,0.0,91636.653
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,23.0,1.0,19.9,23.0,23.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.8,0.0,0.0,61084.79
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,20.9,1.0,18.5,20.9,20.9,110.4,2.0,274.9,0.0,0.4,0.0,1.0,0.6,0.0,0.0,74149.439
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,21.1,1.0,20.5,21.1,21.1,83.7,1.0,214.3,0.0,0.2,0.0,1.0,0.4,0.0,0.0,126574.595
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,21.7,1.0,19.1,21.7,21.7,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.4,0.0,0.0,30884.745
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,36.9,1.0,32.6,36.9,36.9,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.7,0.0,0.0,33992.355
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,45.4,1.0,26.3,45.4,45.4,200.5,4.0,325.1,0.0,0.5,0.0,1.0,0.9,0.0,0.0,4135.546
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,21.7,1.0,19.9,21.7,21.7,0.0,1.0,366.6,0.0,0.3,0.0,1.0,1.5,0.0,2.0,71341.247
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,24.8,1.0,20.7,24.8,24.8,0.0,1.0,0.0,0.0,0.3,0.0,1.0,1.0,0.0,0.0,22311.208
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,33.0,1.0,18.3,33.0,33.0,19.9,2.0,54.8,0.0,0.2,0.0,1.0,0.4,1.0,9.0,59023.606
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,19.7,1.0,16.6,19.7,19.7,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.9,0.0,15.0,35861.987
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,17.8,1.0,14.6,17.8,17.8,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.6,0.0,8.0,78760.579
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,33.6,1.0,20.6,33.6,33.6,375.2,3.0,473.0,0.0,0.2,0.0,1.0,0.6,0.0,4.0,23100.221
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,21.2,1.0,17.0,21.2,21.2,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.7,0.0,3.0,108763.487
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,18.6,1.0,16.5,18.6,18.6,23.3,2.0,174.3,0.0,0.2,0.0,1.0,0.7,0.0,0.0,87989.782
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,26.3,1.0,16.7,26.3,26.3,27.7,2.0,89.6,0.0,0.1,0.0,1.0,0.5,0.0,0.0,89480.89
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,20.1,1.0,16.9,20.1,20.1,22.6,3.0,217.0,0.0,0.2,0.0,1.0,0.5,0.0,0.0,80705.558
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,20.9,1.0,17.0,20.9,20.9,27.0,3.0,212.8,0.0,0.3,0.0,1.0,1.0,0.0,0.0,72279.208
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,30.3,1.0,28.2,30.3,30.3,49.4,1.0,227.5,0.0,0.6,0.0,1.0,0.9,0.0,0.0,61609.85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78267.437
0.0,0.0,0.0,0.0,70875.0,0.0,0.0,0.0,0.0,16.7,1.0,16.2,16.7,16.7,108.4,3.0,194.6,0.0,0.3,0.0,1.0,0.5,0.0,0.0,78267.437
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,20.3,1.0,17.6,20.3,20.3,131.0,2.0,224.1,0.0,0.2,0.0,1.0,1.1,0.0,0.0,51784.397
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,31.2,1.0,25.9,31.2,31.2,0.0,2.0,198.5,0.0,0.2,0.0,1.0,0.6,0.0,0.0,62507.688
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,21.9,1.0,18.2,21.9,21.9,314.5,1.0,560.3,0.0,0.3,0.0,1.0,0.7,0.0,0.0,48280.291
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,23.7,1.0,21.1,23.7,23.7,106.1,2.0,447.5,0.0,0.3,0.0,1.0,1.2,0.0,0.0,45558.225
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,26.6,1.0,22.0,26.6,26.6,27.4,1.0,307.2,0.0,0.3,0.0,1.0,0.5,0.0,0.0,62999.437
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,25.6,1.0,23.6,25.6,25.6,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.3,0.0,0.0,118830.349
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,39.8,1.0,34.5,39.8,39.8,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.6,0.0,0.0,32185.837
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,27.8,1.0,21.7,27.8,27.8,21.6,1.0,233.4,0.0,0.3,0.0,1.0,0.6,0.0,0.0,26725.841
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,40.7,1.0,31.8,40.7,40.7,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.8,0.0,0.0,21134.184
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,20.7,1.0,17.2,20.7,20.7,0.0,2.0,0.0,0.0,0.2,0.0,1.0,0.5,0.0,0.0,49574.701
0.0,0.0,0.0,0.0,69487.0,0.0,0.0,0.0,0.0,21.3,1.0,17.0,21.3,21.3,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.8,0.0,0.0,64634.897
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,40.9,1.0,33.3,40.9,40.9,0.0,1.0,0.0,0.0,0.2,0.0,1.0,1.3,0.0,0.0,18989.189
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,18.4,1.0,14.8,18.4,18.4,82.3,4.0,185.3,0.0,0.4,0.0,1.0,0.6,0.0,6.0,104309.489
0.0,0.0,0.0,0.0,69487.0,0.0,0.0,0.0,0.0,19.8,1.0,14.2,19.8,19.8,1.5,2.0,215.1,0.0,0.2,0.0,1.0,1.0,0.0,0.0,65040.986
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,37.4,1.0,31.4,37.4,37.4,24.6,2.0,301.7,0.0,0.3,0.0,1.0,1.1,0.0,0.0,39563.03
