abs.rtt.max,abs.packetlost.sum,total.packets.b2a,pure.acks.sent.a2b,sack.pkts.sent.a2b,dsack.pkts.sent.a2b,max.sack.blks.ack.a2b,actual.data.pkts.b2a,rexmt.data.pkts.b2a,rexmt.data.bytes.b2a,outoforder.pkts.b2a,pushed.data.pkts.b2a,adv.wind.scale.a2b,mss.requested.b2a,min.segm.size.b2a,avg.segm.size.b2a,min.win.adv.a2b,initial.window.bytes.b2a,initial.window.pkts.b2a,truncated.data.b2a,truncated.packets.b2a,idletime.max.b2a,hardware.dups.b2a,rtt.from.3whs.a2b,rtt.from.3whs.b2a,post.loss.acks.a2b,ambiguous.acks.a2b,segs.cum.acked.a2b,duplicate.acks.a2b,triple.dupacks.a2b,max.retrans.b2a,transfer.datarate
101.0,0.0,920.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,895.0,65535.0,1320.0,1.0,539.0,2.0,96.0,0.0,38.0,0.0,0.0,0.0,988.0,3.0,0.0,0.0,7112.37553342816
303.0,5.0,1133.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,81.0,0.0,47.0,1.0,5.0,0.0,1374.0,590.0,2.0,0.0,11098.7791342952
429.0,193.0,1362.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,62.0,0.0,42.0,0.0,12.0,21.0,1286.0,732.0,4.0,0.0,6038.64734299517
99.0,10.0,889.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,53.0,0.0,40.0,0.0,7.0,0.0,1161.0,102.0,5.0,0.0,5087.76392775375
83.0,0.0,860.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,2560.0,1.0,1558.0,2.0,122.0,0.0,49.0,1.0,0.0,0.0,1045.0,0.0,0.0,0.0,9407.33772342427
346.0,567.0,1572.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,715.0,87808.0,1308.0,1.0,462.0,1.0,589.0,0.0,33.0,0.0,85.0,154.0,1351.0,991.0,21.0,0.0,2554.27841634738
219.0,0.0,707.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,47.0,0.0,36.0,0.0,0.0,0.0,1215.0,1.0,0.0,0.0,20387.3598369011
150.0,0.0,739.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,65.0,0.0,39.0,0.0,0.0,0.0,1183.0,2.0,0.0,0.0,17985.6115107914
178.0,0.0,892.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,715.0,65535.0,1280.0,1.0,462.0,1.0,97.0,0.0,32.0,0.0,0.0,0.0,1017.0,0.0,0.0,0.0,7393.71534195933
115.0,2.0,829.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,715.0,87808.0,1308.0,1.0,462.0,1.0,105.0,0.0,36.0,0.0,0.0,0.0,1181.0,36.0,1.0,0.0,8424.599831508
1557.0,-5.0,938.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,486.0,0.0,33.0,0.0,0.0,0.0,996.0,5.0,1.0,0.0,4209.64007577352
240.0,0.0,683.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,49.0,0.0,36.0,0.0,0.0,0.0,1233.0,1.0,0.0,0.0,17953.3213644524
76.0,0.0,866.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,2560.0,1.0,1558.0,2.0,91.0,0.0,32.0,0.0,0.0,0.0,1040.0,0.0,0.0,0.0,10341.2616339193
529.0,0.0,937.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,258.0,895.0,87808.0,1308.0,1.0,563.0,2.0,108.0,0.0,46.0,0.0,0.0,0.0,986.0,1.0,0.0,0.0,6410.25641025641
234.0,0.0,728.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,57.0,0.0,32.0,0.0,0.0,0.0,1189.0,2.0,0.0,0.0,19436.3459669582
205.0,0.0,998.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,58.0,0.0,32.0,1.0,467.0,0.0,1018.0,77.0,8.0,0.0,18433.1797235023
126.0,0.0,728.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,1280.0,1.0,578.0,2.0,112.0,0.0,52.0,0.0,0.0,0.0,1180.0,2.0,0.0,0.0,9425.07068803016
79.0,0.0,846.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,716.0,65535.0,536.0,1.0,462.0,1.0,102.0,0.0,37.0,0.0,0.0,0.0,1063.0,1.0,0.0,0.0,10565.2403592182
383.0,0.0,674.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,62.0,0.0,46.0,0.0,0.0,0.0,1243.0,0.0,0.0,0.0,11487.6507754164
238.0,0.0,673.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,49.0,0.0,42.0,0.0,0.0,0.0,1243.0,0.0,0.0,0.0,17467.2489082969
298.0,0.0,973.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,127.0,0.0,47.0,0.0,381.0,0.0,1001.0,40.0,1.0,0.0,12894.9065119278
283.0,0.0,785.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,258.0,894.0,87808.0,1308.0,1.0,562.0,2.0,121.0,0.0,57.0,0.0,0.0,0.0,1137.0,0.0,0.0,0.0,11350.7377979569
115.0,0.0,1066.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,48.0,0.0,36.0,0.0,138.0,0.0,921.0,40.0,0.0,0.0,24937.6558603491
319.0,0.0,709.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,75.0,0.0,43.0,0.0,0.0,0.0,1206.0,0.0,0.0,0.0,13956.7341242149
138.0,0.0,1011.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,243.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,103.0,0.0,47.0,0.0,0.0,0.0,961.0,43.0,3.0,0.0,19138.7559808612
349.0,104.0,1243.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,243.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,157.0,0.0,46.0,0.0,31.0,33.0,1242.0,554.0,8.0,0.0,4107.61963442185
401.0,67.0,992.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,63.0,0.0,48.0,0.0,26.0,40.0,1095.0,171.0,4.0,0.0,8802.81690140845
347.0,62.0,1318.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,58.0,0.0,145.0,1.0,38.0,22.0,1047.0,442.0,8.0,0.0,4247.18623911659
365.0,0.0,770.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,1320.0,242.0,715.0,87808.0,1308.0,1.0,462.0,1.0,126.0,0.0,104.0,0.0,0.0,0.0,1153.0,0.0,0.0,0.0,7642.33855559801
167.0,0.0,1006.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,258.0,894.0,87808.0,1308.0,1.0,560.0,2.0,112.0,0.0,37.0,1.0,122.0,0.0,979.0,57.0,4.0,0.0,16597.510373444
227.0,0.0,773.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,49.0,0.0,38.0,0.0,0.0,0.0,1142.0,0.0,0.0,0.0,16863.4064080944
366.0,37.0,1130.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,97.0,0.0,35.0,1.0,689.0,19.0,906.0,112.0,5.0,0.0,9784.73581213307
944.0,0.0,904.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,1320.0,242.0,715.0,87808.0,1308.0,1.0,462.0,1.0,102.0,0.0,41.0,0.0,0.0,0.0,1020.0,0.0,0.0,0.0,4604.05156537753
174.0,0.0,739.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,50.0,0.0,42.0,0.0,0.0,0.0,1177.0,1.0,0.0,0.0,21929.8245614035
212.0,0.0,673.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,57.0,0.0,40.0,0.0,0.0,0.0,1243.0,0.0,0.0,0.0,18921.4758751183
986.0,-5.0,743.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,1320.0,243.0,715.0,87808.0,1308.0,1.0,462.0,1.0,106.0,0.0,44.0,0.0,0.0,0.0,1187.0,5.0,1.0,0.0,7390.9830007391
284.0,0.0,782.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,59.0,0.0,51.0,0.0,0.0,0.0,1133.0,0.0,0.0,0.0,15140.0454201363
130.0,0.0,760.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,49.0,0.0,39.0,0.0,0.0,0.0,1178.0,1.0,0.0,0.0,23337.2228704784
245.0,0.0,756.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,258.0,894.0,87808.0,1308.0,1.0,560.0,2.0,100.0,0.0,52.0,0.0,0.0,0.0,1167.0,1.0,0.0,0.0,14958.8631264024
336.0,0.0,849.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,59.0,0.0,48.0,0.0,0.0,0.0,1067.0,1.0,0.0,0.0,10178.1170483461
343.0,0.0,816.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,56.0,0.0,36.0,0.0,0.0,0.0,1101.0,0.0,0.0,0.0,11709.6018735363
296.0,0.0,476.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,243.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,137.0,0.0,296.0,0.0,0.0,0.0,1448.0,0.0,0.0,0.0,19880.7157057654
246.0,0.0,533.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,110.0,0.0,34.0,0.0,0.0,0.0,1384.0,1.0,0.0,0.0,19860.9731876862
102.0,0.0,493.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,715.0,87808.0,1308.0,1.0,462.0,1.0,107.0,0.0,41.0,0.0,0.0,0.0,1430.0,0.0,0.0,0.0,28129.3952180028
362.0,0.0,801.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,50.0,0.0,42.0,0.0,0.0,0.0,1117.0,0.0,0.0,0.0,12437.8109452736
272.0,0.0,789.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,48.0,0.0,43.0,0.0,0.0,0.0,1126.0,0.0,0.0,0.0,12523.4815278647
389.0,0.0,1256.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,27.0,0.0,15.0,0.0,634.0,0.0,690.0,23.0,0.0,0.0,3848.37406195882
293.0,0.0,738.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,1320.0,245.0,716.0,87808.0,1308.0,1.0,462.0,1.0,117.0,0.0,41.0,0.0,0.0,0.0,1185.0,0.0,0.0,0.0,14760.147601476
651.0,0.0,1111.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9.0,1320.0,258.0,1192.0,88064.0,2860.0,1.0,1870.0,2.0,97.0,0.0,31.0,0.0,795.0,0.0,858.0,41.0,2.0,0.0,6832.93474547318
98.0,0.0,614.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,48.0,0.0,41.0,0.0,0.0,0.0,1309.0,2.0,0.0,0.0,28985.5072463768
275.0,0.0,818.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,48.0,0.0,35.0,0.0,0.0,0.0,1098.0,0.0,0.0,0.0,14336.917562724
110.0,0.0,591.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,101.0,0.0,40.0,0.0,0.0,0.0,1333.0,1.0,0.0,0.0,26845.6375838926
154.0,0.0,1069.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,30.0,0.0,37.0,1.0,0.0,0.0,949.0,30.0,1.0,0.0,25094.1028858218
122.0,0.0,645.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,99.0,0.0,45.0,0.0,0.0,0.0,1279.0,1.0,0.0,0.0,22346.3687150838
261.0,0.0,1041.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9.0,1320.0,258.0,1192.0,88064.0,2860.0,1.0,1870.0,2.0,89.0,0.0,34.0,0.0,567.0,0.0,968.0,74.0,9.0,0.0,16906.1707523246
318.0,0.0,786.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,74.0,0.0,41.0,0.0,0.0,0.0,1130.0,0.0,0.0,0.0,13245.0331125828
401.0,0.0,778.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,258.0,894.0,87808.0,1308.0,1.0,561.0,2.0,96.0,0.0,46.0,0.0,0.0,0.0,1146.0,0.0,0.0,0.0,8960.57347670251
144.0,0.0,939.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,42.0,0.0,29.0,0.0,438.0,0.0,1058.0,66.0,8.0,0.0,28860.0288600289
166.0,0.0,1036.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,48.0,0.0,31.0,0.0,741.0,0.0,942.0,50.0,0.0,0.0,19398.6420950533
159.0,0.0,765.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,56.0,0.0,41.0,0.0,0.0,0.0,1150.0,0.0,0.0,0.0,17969.4519317161
6230.0,5.0,1253.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,1019.0,0.0,61.0,0.0,409.0,3.0,843.0,167.0,1.0,0.0,792.581437742728
216.0,0.0,756.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,1320.0,243.0,715.0,87808.0,1308.0,1.0,462.0,1.0,97.0,0.0,39.0,0.0,0.0,0.0,1169.0,1.0,0.0,0.0,19175.4554170662
88.0,0.0,876.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,1192.0,65535.0,2859.0,1.0,1857.0,2.0,101.0,0.0,30.0,0.0,0.0,0.0,1029.0,1.0,0.0,0.0,10649.6272630458
265.0,0.0,953.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,64.0,0.0,45.0,0.0,359.0,0.0,1010.0,39.0,2.0,0.0,14265.335235378
218.0,0.0,722.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,71.0,0.0,71.0,0.0,0.0,0.0,1194.0,0.0,0.0,0.0,18726.5917602996
219.0,0.0,1209.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,39.0,0.0,23.0,0.0,926.0,0.0,796.0,71.0,4.0,0.0,11286.6817155756
121.0,0.0,714.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,243.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,96.0,0.0,41.0,0.0,0.0,0.0,1210.0,1.0,0.0,0.0,23121.387283237
879.0,0.0,928.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,72.0,0.0,43.0,0.0,0.0,0.0,988.0,1.0,0.0,0.0,5334.75593491598
137.0,2.0,822.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,57.0,0.0,40.0,1.0,1.0,0.0,1304.0,210.0,1.0,0.0,19047.619047619
77.0,0.0,978.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,41.0,0.0,32.0,0.0,676.0,0.0,996.0,50.0,3.0,0.0,29069.7674418605
66.0,0.0,788.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,2560.0,1.0,1558.0,2.0,95.0,0.0,40.0,0.0,0.0,0.0,1125.0,1.0,0.0,0.0,9606.14793467819
88.0,0.0,532.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,243.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,97.0,0.0,40.0,0.0,74.0,0.0,1392.0,1.0,0.0,0.0,33783.7837837838
66.0,0.0,863.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,2560.0,1.0,1558.0,2.0,76.0,0.0,16.0,0.0,0.0,0.0,1083.0,1.0,0.0,0.0,15255.530129672
457.0,0.0,847.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,80.0,0.0,50.0,0.0,0.0,0.0,1068.0,0.0,0.0,0.0,9107.46812386157
1773.0,0.0,1105.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,105.0,0.0,38.0,0.0,494.0,0.0,822.0,10.0,1.0,0.0,3006.61455201443
205.0,0.0,684.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,103.0,0.0,43.0,0.0,0.0,0.0,1239.0,0.0,0.0,0.0,19646.3654223969
54.0,0.0,865.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,1320.0,258.0,715.0,65535.0,1280.0,1.0,462.0,1.0,78.0,0.0,17.0,1.0,0.0,0.0,1062.0,4.0,1.0,0.0,15491.8667699458
82.0,0.0,552.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,50.0,0.0,41.0,1.0,71.0,0.0,1369.0,1.0,0.0,0.0,30349.0136570561
47.0,0.0,959.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,19.0,0.0,16.0,0.0,331.0,0.0,1088.0,101.0,6.0,0.0,44943.8202247191
355.0,0.0,756.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,715.0,87808.0,1308.0,1.0,462.0,1.0,98.0,0.0,44.0,0.0,0.0,0.0,1168.0,0.0,0.0,0.0,11031.4396028682
339.0,0.0,1055.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,56.0,0.0,39.0,0.0,679.0,0.0,940.0,65.0,4.0,0.0,12368.5837971552
400.0,0.0,1084.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,243.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,98.0,0.0,48.0,0.0,172.0,0.0,868.0,27.0,0.0,0.0,8173.2733959951
480.0,0.0,1107.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,66.0,0.0,42.0,0.0,200.0,0.0,825.0,15.0,0.0,0.0,7104.79573712256
335.0,0.0,1916.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,288.0,0.0,40.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16038.4923817161
132.0,0.0,1054.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,39.0,0.0,16.0,0.0,704.0,0.0,966.0,87.0,12.0,0.0,16313.2137030995
53.0,0.0,839.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,895.0,65535.0,1280.0,1.0,579.0,2.0,100.0,0.0,25.0,0.0,0.0,0.0,1071.0,2.0,0.0,0.0,14409.2219020173
279.0,0.0,830.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,715.0,87808.0,1308.0,1.0,462.0,1.0,91.0,0.0,37.0,0.0,480.0,0.0,1165.0,63.0,11.0,0.0,15060.2409638554
253.0,0.0,749.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,67.0,0.0,50.0,0.0,0.0,0.0,1183.0,0.0,0.0,0.0,17108.6398631309
114.0,0.0,1144.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,20.0,0.0,22.0,0.0,326.0,0.0,848.0,63.0,1.0,0.0,24691.3580246914
384.0,0.0,649.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,715.0,87808.0,1308.0,1.0,462.0,1.0,131.0,0.0,44.0,0.0,0.0,0.0,1274.0,0.0,0.0,0.0,10928.9617486339
156.0,0.0,1113.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,47.0,0.0,33.0,0.0,482.0,0.0,886.0,71.0,6.0,0.0,22246.9410456062
112.0,0.0,764.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,48.0,0.0,40.0,0.0,0.0,0.0,1151.0,0.0,0.0,0.0,23724.7924080664
64.0,0.0,1016.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,20.0,0.0,17.0,0.0,425.0,0.0,1077.0,158.0,16.0,0.0,37807.1833648393
238.0,0.0,946.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,95.0,0.0,45.0,0.0,252.0,0.0,1033.0,44.0,3.0,0.0,17391.3043478261
249.0,0.0,883.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,1320.0,243.0,715.0,87808.0,1308.0,1.0,462.0,1.0,100.0,0.0,234.0,0.0,0.0,0.0,1041.0,0.0,0.0,0.0,12217.4709835064
50.0,0.0,840.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,2560.0,1.0,1558.0,2.0,83.0,0.0,22.0,0.0,0.0,0.0,1066.0,0.0,0.0,0.0,17574.6924428822
125.0,0.0,1132.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,49.0,0.0,40.0,0.0,203.0,0.0,866.0,65.0,0.0,0.0,22148.3942414175
511.0,0.0,874.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,61.0,0.0,87.0,0.0,0.0,0.0,1041.0,0.0,0.0,0.0,7499.06261717285
77.0,0.0,990.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,33.0,0.0,23.0,0.0,570.0,0.0,1047.0,98.0,12.0,0.0,28169.014084507
182.0,0.0,682.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,1320.0,243.0,715.0,87808.0,1308.0,1.0,462.0,1.0,107.0,0.0,40.0,1.0,0.0,0.0,1243.0,1.0,0.0,0.0,17636.684303351
