resets.sent.a2b,sack.pkts.sent.b2a,dsack.pkts.sent.a2b,actual.data.bytes.b2a,rexmt.data.bytes.a2b,rexmt.data.bytes.b2a,outoforder.pkts.b2a,max.segm.size.b2a,min.segm.size.b2a,avg.segm.size.a2b,max.win.adv.a2b,min.win.adv.a2b,avg.win.adv.a2b,avg.win.adv.b2a,min.non.zero.owin.b2a,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,initial.window.bytes.b2a,initial.window.pkts.b2a,truncated.data.b2a,data.xmit.time.a2b,data.xmit.time.b2a,throughput.a2b,rtt.samples.a2b,rtt.min.a2b,rtt.max.a2b,rtt.avg.a2b,rtt.stdev.a2b,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.max.a2b,rtt.min.last.a2b,segs.cum.acked.a2b,triple.dupacks.a2b,max.retrans.a2b,sdv.retr.time.a2b,syn.pkts.sent.a2b,fin.pkts.sent.a2b,ambiguous.acks.a2b,rtt.samples.b2a,rtt.min.b2a,rtt.max.b2a,rtt.avg.b2a,rtt.stdev.b2a,rtt.full.sz.min.b2a,rtt.full.sz.avg.b2a,post.loss.acks.b2a,rtt.min.last.b2a,rtt.max.last.b2a,rtt.sdv.last.b2a,segs.cum.acked.b2a,triple.dupacks.b2a,max.retrans.b2a,min.retr.time.b2a,avg.retr.time.b2a,sdv.retr.time.b2a,duplicate.acks.a2b,duplicate.acks.b2a,abs.downlinkdelay.max,abs.uplinkdelay.25.,abs.uplinkdelay.50.,abs.uplinkdelay.avg,abs.uplinkdelay.75.,abs.uplinkdelay.max,abs.downlinkdeltadelay.25.,abs.downlinkdeltadelay.50.,abs.downlinkdeltadelay.75.,abs.uplinkdeltadelay.75.,abs.rtt.min,abs.rtt.25.,abs.rtt.50.,abs.rtt.avg,abs.rtt.75.,abs.rtt.max,abs.cwin.min,abs.cwin.25.,abs.cwin.50.,abs.cwin.max,abs.rwin.min,abs.rwin.25.,abs.rwin.50.,abs.rwin.avg,abs.rwin.75.,abs.winratio.25.,abs.winratio.50.,abs.radiobuffer.min,abs.radiobuffer.25.,abs.radiobuffer.50.,abs.radiobuffer.avg,abs.radiobuffer.75.,abs.radiobuffer.max,abs.idletime.25.,abs.idletime.50.,abs.idletime.75.,abs.idletime.max,abs.segmentsizes.min,abs.segmentsizes.max,abs.packetlost.sum,abs.pushevents.sum,abs.burst.sum,abs.rtoevents.sum,abs.theoricalmaxtp.min,abs.theoricalmaxtp.avg,abs.theoricalmaxtp.max,transfer.datarate
0.0,0.0,4.0,10061908.0,0.0,36088.0,6.0,65236.0,100.0,300.0,8387584.0,65536.0,5932134.0,298040.0,1.0,2.0,33405.0,10.0,3587.0,2.0,9935388.0,0.123,2.565,342.0,4.0,13.8,25.1,18.2,4.9,18.4,1.0,18.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,670.0,0.1,5.9,0.7,0.6,0.6,0.6,0.0,0.0,0.0,0.0,273.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,901.0,-498.0,-8.0,-227.222808870116,8.0,19.0,27.0,84.0,537.5,876.0,8.0,29.0,38.0,47.1647389143994,51.0,573.0,0.0,81892.0,128049.0,1450281.0,65536.0,4697088.0,8192000.0,6437869.61774023,8380416.0,0.0122973858126075,0.0167372208098783,0.0,125209.0,465540.0,934335.771911299,1431024.5,3495150.0,0.0,0.499999998282874,2.00000000040745,506.000000001222,0.0,65236.0,0.0,324.0,0.0,0.0,0.0,44.4153202996823,369.270620676922,32552.039
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,36.0,229.0,8387584.0,65536.0,4759663.0,386733.0,1.0,1.0,52333.0,19.0,5552.0,2.0,10000243.0,0.0,0.501,398.0,2.0,22.9,44.1,33.5,0.0,22.9,1.0,22.9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,431.0,0.1,3.1,0.5,0.4,0.4,0.4,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,126.0,11.0,14.0,10.1729055258467,17.0,24.0,16.0,26.0,59.0,60.0,14.0,33.0,44.0,52.5918003565062,59.0,142.0,0.0,678831.0,1268536.0,1608692.0,65536.0,3559424.0,4242432.0,5069482.66666667,8283136.0,0.173551915817579,0.191628960139177,0.0,421952.0,926036.0,750130.928698752,982628.0,1511532.0,0.0,0.0,1.00000000384171,52.0000000033178,1.0,65236.0,0.0,254.0,0.0,0.0,0.0,171.269469162414,494.127999979411,159368.653
0.0,0.0,0.0,10025818.0,0.0,0.0,4.0,65236.0,182.0,300.0,5869568.0,65536.0,3771046.0,309233.0,1.0,3.0,69606.0,31.0,3585.0,2.0,9942378.0,0.15,1.116,747.0,4.0,23.0,36.3,28.8,5.7,23.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,364.0,0.1,3.7,0.5,0.4,0.6,0.6,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,10.0,16.0,-3.96153846153846,19.0,195.0,14.25,45.0,192.0,194.0,14.0,27.0,43.0,98.1418590019477,217.0,288.0,0.0,204036.0,976904.0,1464472.0,65536.0,3312384.0,4849152.0,4222957.1638796,5821440.0,0.0388723697504832,0.261335236508453,0.0,399991.0,769138.0,755826.274247492,1094856.0,1931443.0,0.0,0.0,2.00000000040745,188.000000001921,1.0,65236.0,0.0,261.0,0.0,0.0,0.0,99.0443443990886,497.118608674038,81314.069
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,72.0,229.0,8386560.0,65536.0,5170508.0,286122.0,1.0,1.0,111503.0,17.0,4164.0,1.0,10000243.0,0.0,0.284,689.0,2.0,19.6,19.8,19.7,0.0,19.6,1.0,19.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,285.0,0.1,5.5,0.7,0.6,0.6,0.6,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,9.0,12.0,9.14319248826291,15.0,35.0,11.0,17.0,27.0,43.0,12.0,26.0,31.0,31.7863849765258,37.0,51.0,0.0,834188.0,1415760.0,1914785.0,65536.0,3886080.0,7909376.0,6134747.94366197,8294400.0,0.184912712191358,0.200197221713099,0.0,712044.0,917468.0,823975.136150235,988748.0,1426864.0,0.0,0.0,1.00000000384171,29.9999999988358,1.0,65236.0,0.0,223.0,0.0,0.0,0.0,299.829453316963,567.343703682691,281700.93
0.0,0.0,0.0,10025820.0,0.0,0.0,16.0,65236.0,274.0,300.0,8387584.0,65536.0,4484632.0,338268.0,1.0,3.0,100368.0,50.0,3587.0,2.0,9947000.0,0.207,0.768,1035.0,4.0,29.3,84.2,46.2,25.8,39.7,1.0,39.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,380.0,0.1,4.1,0.6,0.5,0.7,0.7,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,11.0,16.0,10.559649122807,20.0,37.0,31.0,45.5,64.0,88.0,20.0,48.0,65.0,64.0526315789474,73.0,132.0,0.0,830643.0,1304768.0,1449676.0,65536.0,3136256.0,3730432.0,4680294.4,7641088.0,0.167745573202944,0.250219837992822,0.0,756727.25,977220.0,851590.71754386,1028696.5,1426080.0,0.0,0.0,2.00000000040745,152.999999998428,1.0,65236.0,0.0,268.0,0.0,0.0,0.0,135.190162170785,529.520761879547,142155.447
0.0,0.0,0.0,10006749.0,0.0,0.0,0.0,65236.0,51.0,291.5,8469504.0,262144.0,5303148.0,867630.0,53.0,159.0,78586.0,275.0,8769.0,2.0,10006406.0,0.213,0.384,4253.0,5.0,25.5,66.3,58.5,6.4,52.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,336.0,0.1,42.9,9.0,19.0,0.6,0.6,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,12.0,15.0,14.2477272727273,17.0,25.0,11.0,16.0,28.25,36.0,15.0,30.0,36.0,38.2295454545455,45.0,86.0,0.0,605803.0,1358929.0,2418809.0,65536.0,3291136.0,7917568.0,5855176.14545455,8294656.0,0.171586708822092,0.189908324776371,0.0,390701.25,798620.5,1276600.95681818,3258421.0,3284446.0,0.0,0.0,1.00000000384171,39.0000000043074,1.0,65236.0,0.0,236.0,0.0,0.0,0.0,255.263618522979,537.290322563313,208885.285
0.0,0.0,0.0,10025820.0,0.0,0.0,8.0,65236.0,28.0,300.0,8383488.0,65536.0,5434325.0,286917.0,1.0,3.0,62308.0,47.0,3587.0,2.0,9948792.0,0.135,0.581,1370.0,4.0,18.0,25.6,21.0,3.6,25.6,1.0,25.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,384.0,0.1,2.7,0.6,0.4,1.0,1.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,8.0,9.0,5.39530685920578,11.0,24.0,35.0,44.0,55.0,58.0,10.0,43.0,51.0,51.370036101083,60.0,83.0,0.0,1064596.0,1346434.5,1439356.0,65536.0,4521728.0,8035840.0,6281570.88808664,8214528.0,0.159575174852107,0.172996981780356,0.0,1001479.5,1205364.0,1471612.95487365,2852913.0,2852913.0,0.0,0.0,1.9999999931315,90.9999999930733,1.0,65236.0,0.0,255.0,0.0,0.0,0.0,179.185530225889,797.267199920273,181392.923
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,72.0,229.0,7055360.0,65536.0,4926592.0,288991.0,1.0,1.0,38848.0,11.0,4164.0,1.0,10000243.0,0.0,0.569,368.0,2.0,18.9,20.1,19.5,0.0,20.1,1.0,20.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,436.0,0.1,1.8,0.4,0.3,0.7,0.7,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,7.0,11.0,4.02054794520548,14.0,22.0,32.0,40.0,62.0,64.0,14.0,37.75,50.0,52.5051369863014,57.0,122.0,0.0,643528.0,812332.0,1451296.0,65536.0,4317952.0,6482432.0,5270533.26027397,7039232.0,0.111639000928764,0.120849749633542,0.0,662076.0,941306.0,972680.335616438,1349281.0,1691024.0,0.0,0.0,2.00000000040745,35.0000000034925,1.0,65236.0,0.0,284.0,0.0,0.0,0.0,135.186740915947,495.3057391089,140602.924
0.0,0.0,0.0,10025819.0,0.0,0.0,4.0,65236.0,180.0,300.0,6039552.0,65536.0,3234456.0,332892.0,1.0,4.0,98957.0,61.0,3586.0,2.0,9959179.0,0.143,0.465,1645.0,4.0,21.5,27.1,24.8,2.4,25.4,1.0,25.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,264.0,0.1,2.3,0.7,0.4,1.2,1.2,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,14.0,18.0,14.1746361746362,20.0,24.0,12.0,20.0,26.0,49.0,18.0,33.0,38.0,37.7193347193347,42.0,60.0,0.0,855484.0,1393060.0,1846040.0,65536.0,3464192.0,4203520.0,3850261.28898129,4876288.0,0.251585086054493,0.289291621959943,0.0,647320.0,834188.0,1287082.00623701,3004607.0,3004607.0,0.0,0.0,1.00000000384171,91.0000000003492,1.0,65236.0,0.0,251.0,0.0,0.0,0.0,242.796254784007,562.460307670675,243695.052
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,516.0,229.0,8157184.0,65536.0,4097419.0,311247.0,1.0,1.0,145474.0,26.0,45804.0,13.0,10000243.0,0.0,0.241,756.0,2.0,22.7,24.0,23.4,0.0,22.7,1.0,22.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,237.0,0.1,2.6,0.7,0.4,0.4,0.4,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,16.0,18.0,14.5968586387435,19.0,35.0,4.0,8.0,17.0,44.0,14.0,26.0,30.0,30.8324607329843,36.0,47.0,0.0,787464.0,1353300.0,3023064.0,65536.0,3164160.0,5975040.0,5199839.83246073,7456768.0,0.205433020149713,0.252895168194198,0.0,309356.0,648986.0,1591385.0052356,4180179.0,4181567.0,0.0,0.0,0.999999996565748,38.0000000004657,1.0,65236.0,0.0,217.0,0.0,0.0,0.0,339.715069001526,656.942222197891,331962.921
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,228.0,229.0,6580224.0,65536.0,4267864.0,339167.0,1.0,1.0,67390.0,15.0,8328.0,3.0,10000243.0,0.0,0.394,510.0,2.0,20.6,26.5,23.6,0.0,20.6,1.0,20.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,347.0,0.1,2.3,0.6,0.3,0.7,0.7,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,13.0,17.0,13.68,19.0,38.0,10.0,15.0,27.0,54.0,19.0,30.0,34.0,36.10309219858,41.0,70.0,0.0,773116.0,1110400.0,1493488.0,65536.0,3341312.0,5630976.0,4786978.816,6522880.0,0.175083867930603,0.237105873477042,0.0,303972.0,464980.0,530621.166,801050.25,1129232.0,0.0,0.0,1.00000000384171,34.9999999962165,1.0,65236.0,0.0,254.0,0.0,0.0,0.0,212.906109836484,477.916159980883,202539.403
0.0,0.0,0.0,10025819.0,0.0,0.0,14.0,65236.0,274.0,300.0,6710272.0,65536.0,3582831.0,344110.0,1.0,3.0,75923.0,64.0,3586.0,2.0,9961419.0,0.147,0.443,1721.0,4.0,22.8,31.5,26.8,4.1,22.8,1.0,22.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,301.0,0.1,2.7,0.6,0.4,0.8,0.8,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,13.0,17.0,8.79004329004329,19.0,28.0,9.0,18.0,39.0,74.0,15.0,32.0,38.0,41.6623376623377,54.0,62.0,0.0,1133996.0,1605916.0,2170832.0,65536.0,2786304.0,4892160.0,4198555.15151515,5935104.0,0.290773866338389,0.326057774914089,0.0,464282.0,1124928.0,2134079.78787879,4264535.0,4342263.0,0.0,0.0,1.00000000384171,93.9999999973224,1.0,65236.0,0.0,232.0,0.0,0.0,0.0,261.817292920739,423.425777766016,257799.588
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,245.0,229.0,6697984.0,65536.0,4824656.0,353344.0,1.0,1.0,42759.0,7.0,4164.0,1.0,10000243.0,0.0,1.036,208.0,2.0,24.0,32.4,28.2,0.0,32.4,1.0,32.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,542.0,0.1,4.2,0.6,0.5,0.5,0.5,0.0,0.0,0.0,0.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,12.0,17.0,6.82224909310762,20.0,33.0,73.0,100.0,110.0,150.0,30.0,78.0,111.0,102.149070300834,124.0,152.0,0.0,618578.0,1341672.0,1456620.0,65536.0,4839936.0,6673408.0,5404135.85489722,6690816.0,0.196829931389573,0.214393258641786,0.0,771006.0,1195596.0,1038975.76299879,1324200.0,1772952.0,0.0,0.0,2.00000000040745,38.0000000004657,1.0,65236.0,0.0,349.0,0.0,0.0,0.0,77.0745921280308,136.324909087811,77223.035
0.0,0.0,0.0,10025820.0,0.0,0.0,6.0,65236.0,43.0,300.0,4192256.0,65536.0,2847916.0,391663.0,1.0,3.0,77267.0,48.0,3587.0,2.0,9952045.0,0.155,0.682,1173.0,4.0,27.2,45.1,33.1,8.2,29.8,1.0,29.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,300.0,0.1,7.0,0.6,0.8,0.5,0.5,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,3.0,14.0,2.71614100185529,16.0,35.0,29.0,52.0,66.0,123.0,8.0,41.0,57.0,57.8979591836735,74.0,102.0,0.0,699212.0,1298908.0,1825220.0,65536.0,3320832.0,4046848.0,3360348.14100186,4142080.0,0.2467078794256,0.32042356536061,0.0,765470.0,1371344.0,1158378.46011132,1546168.0,1825220.0,0.0,0.0,1.00000000384171,103.99999999936,1.0,65236.0,0.0,253.0,0.0,0.0,0.0,149.754683286864,341.447999985773,151847.864
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,148.0,229.0,8387584.0,65536.0,5769598.0,335143.0,1.0,1.0,58567.0,10.0,8328.0,2.0,10000243.0,0.0,0.512,407.0,2.0,19.9,23.4,21.6,0.0,23.4,1.0,23.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,403.0,0.1,2.0,0.6,0.3,0.8,0.8,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,10.5,14.0,7.54095826893354,16.0,23.0,23.0,43.0,58.0,88.0,14.0,34.0,56.0,55.5424749743612,68.0,110.0,0.0,735640.0,1290424.0,1476232.0,65536.0,5784576.0,8244224.0,6678665.69397218,8375296.0,0.123272973176912,0.175318667763158,0.0,738553.5,1065984.0,994961.323029366,1281927.0,1803012.0,0.0,0.0,1.00000000384171,28.9999999949941,1.0,65236.0,0.0,278.0,0.0,0.0,0.0,157.141348394499,254.947839989802,156561.769
0.0,0.0,0.0,10025819.0,0.0,0.0,9.0,65236.0,96.0,300.0,5814272.0,65536.0,3743832.0,405538.0,1.0,3.0,64137.0,60.0,3586.0,2.0,9955443.0,0.165,0.641,1213.0,4.0,29.5,39.9,35.0,4.8,29.5,1.0,29.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,331.0,0.1,2.4,0.5,0.3,0.5,0.5,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,10.0,16.0,11.5465346534653,18.0,31.0,23.0,37.0,51.0,53.0,3.0,43.0,52.0,53.3465346534653,66.0,79.0,0.0,650972.0,1150652.0,1985867.0,65536.0,3252224.0,5343232.0,4342567.03366337,5564416.0,0.181989320920044,0.250167573703907,0.0,582116.0,996584.0,847709.485148515,996584.0,1845524.0,0.0,0.0,1.00000000384171,99.0000000019791,1.0,65236.0,0.0,240.0,0.0,0.0,0.0,166.220820428496,1775.62666607479,160672.689
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,540.0,229.0,8387584.0,65536.0,5122662.0,375659.0,1.0,1.0,62110.0,13.0,2776.0,1.0,10000243.0,0.0,0.655,312.0,2.0,33.4,36.7,35.1,0.0,33.4,1.0,33.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,477.0,0.1,2.3,0.5,0.4,0.7,0.7,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,15.0,19.0,12.9433384379786,23.0,35.0,36.0,43.0,51.0,106.0,27.0,58.0,67.0,65.1623277182236,73.0,106.0,0.0,1003524.0,1204784.0,1664496.0,65536.0,3122176.0,8047616.0,5898307.43032159,8349696.0,0.14757485785033,0.178237503862794,0.0,692612.0,967436.0,857198.392036753,1035876.0,1602004.0,0.0,0.0,1.00000000384171,46.9999999986612,1.0,65236.0,0.0,293.0,0.0,0.0,0.0,134.883743746384,380.04335482645,122142.082
0.0,0.0,0.0,10025818.0,0.0,0.0,24.0,65236.0,92.0,300.0,8016896.0,65536.0,4392740.0,327354.0,1.0,3.0,235354.0,42.0,3585.0,2.0,9944526.0,0.122,0.735,1102.0,4.0,22.7,28.7,24.5,2.8,23.5,1.0,23.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,369.0,0.1,5.7,0.7,0.7,0.5,0.5,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,9.0,15.0,6.14922813036021,20.0,28.0,25.0,66.0,124.0,114.0,19.0,29.0,54.0,87.7409948542024,136.0,268.0,0.0,753804.0,1491692.0,1902300.0,65536.0,4329984.0,4824064.0,5281929.00171527,7618560.0,0.233582174447567,0.282832760825601,0.0,1197150.0,1674900.0,1339712.72898799,1743328.0,1902948.0,0.0,0.0,1.00000000384171,138.999999995576,1.0,65236.0,0.0,278.0,0.0,0.0,0.0,169.099315791653,745.102399962745,128692.892
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,923.0,229.0,8383488.0,65536.0,4979345.0,341943.0,1.0,1.0,76669.0,23.0,2776.0,1.0,10000243.0,0.0,0.318,605.0,2.0,20.4,23.1,21.7,0.0,20.4,1.0,20.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,312.0,0.1,4.7,0.6,0.6,0.8,0.8,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,4.0,16.0,6.65771812080537,18.0,23.0,9.0,27.0,37.0,72.0,10.0,28.0,39.0,39.592841163311,52.0,60.0,0.0,829148.0,1154816.0,2304152.0,65536.0,3040256.0,7892992.0,5900897.36017897,8308224.0,0.183862541546892,0.255767454764684,0.0,418139.0,1349136.0,2025645.65771812,4160051.0,4160051.0,0.0,0.0,1.00000000384171,42.0000000012806,1.0,65236.0,0.0,222.0,0.0,0.0,0.0,259.746241916446,614.572799938543,251581.962
0.0,0.0,0.0,10025819.0,0.0,0.0,4.0,65236.0,92.0,300.0,2782208.0,65536.0,1418968.0,348254.0,1.0,4.0,73958.0,48.0,3586.0,2.0,9958667.0,0.163,0.541,1409.0,4.0,21.1,46.0,32.2,12.8,46.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,263.0,0.1,2.4,0.7,0.5,1.0,1.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,8.0,12.0,11.0600414078675,14.0,42.0,9.0,18.0,27.0,40.0,15.0,24.0,30.0,32.9980919904195,38.0,109.0,0.0,506422.0,870276.0,1865472.0,65536.0,823296.0,1420288.0,1500276.60455487,2217984.0,0.321301819384019,0.537112259970458,0.0,287051.5,861340.0,740752.861283644,1040696.0,1562888.0,0.0,0.0,1.00000000384171,118.000000002212,1.0,65236.0,0.0,232.0,0.0,0.0,0.0,245.801192645365,546.563555525191,208790.813
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,171.0,229.0,8386560.0,65536.0,5408286.0,314167.0,1.0,1.0,54889.0,9.0,4164.0,1.0,10000243.0,0.0,0.481,430.0,2.0,17.4,28.9,23.2,0.0,28.9,1.0,28.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,441.0,0.1,2.4,0.4,0.3,0.5,0.5,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,8.0,10.0,5.77403035413153,11.0,25.0,35.0,43.0,63.0,58.0,17.0,49.0,54.0,56.1602023608769,61.0,104.0,0.0,1213112.0,1407352.0,1476081.0,65536.0,3142656.0,7769088.0,5995271.33895447,8360960.0,0.168546927529034,0.181147645643865,0.0,1017404.0,1230933.0,1446206.22934233,2619020.0,2664824.0,0.0,0.0,1.00000000384171,25.9999999980209,1.0,65236.0,0.0,268.0,0.0,0.0,0.0,172.837939724607,343.930588225179,166326.536
0.0,0.0,0.0,10025819.0,0.0,0.0,6.0,65236.0,108.0,300.0,8105984.0,65536.0,4391548.0,363629.0,1.0,4.0,69894.0,59.0,3586.0,2.0,9968031.0,0.115,0.384,1994.0,4.0,18.0,24.2,21.1,2.5,21.3,1.0,21.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,286.0,0.1,2.1,0.4,0.3,0.4,0.4,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,7.0,12.0,6.55903614457831,14.0,18.0,5.0,13.0,101.5,82.0,9.0,22.0,28.0,48.5590361445783,85.0,126.0,0.0,710656.0,1485160.0,2902308.0,65536.0,3288064.0,5898240.0,5041783.67228916,6874112.0,0.223650865462282,0.285630291627469,0.0,343530.0,1419924.0,2532532.62409639,4814578.0,4879814.0,0.0,0.0,0.999999996565748,74.9999999970896,1.0,65236.0,0.0,209.0,0.0,0.0,0.0,306.393381286907,1268.45155541462,286341.686
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,60.0,229.0,8387584.0,65536.0,4562060.0,297349.0,1.0,1.0,73949.0,13.0,61072.0,12.0,10000243.0,0.0,0.799,263.0,2.0,17.5,22.6,20.1,0.0,17.5,1.0,17.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,562.0,0.1,4.9,0.5,0.8,1.0,1.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,11.0,14.0,6.46931407942238,16.0,23.0,45.0,68.0,155.5,102.0,17.0,61.5,83.0,108.632972322503,127.0,304.0,0.0,772524.0,1467116.0,2014848.0,65536.0,1984512.0,4663296.0,4866666.58965102,8358912.0,0.219255278948333,0.23842511164811,0.0,875828.0,1285284.0,1221484.59205776,1791228.0,1791228.0,0.0,0.0,2.00000000040745,57.0000000006985,1.0,65236.0,0.0,343.0,0.0,0.0,0.0,127.412598880875,296.78719999258,100128.981
0.0,0.0,0.0,10025819.0,0.0,0.0,6.0,65236.0,68.0,300.0,8359936.0,65536.0,4462344.0,344058.0,1.0,3.0,71792.0,88.0,3586.0,2.0,9955891.0,0.175,0.437,1655.0,4.0,16.6,53.1,26.9,17.5,16.6,1.0,16.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,343.0,0.1,3.9,0.6,0.4,0.4,0.4,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,8.0,11.0,8.00393700787402,13.0,22.0,10.0,19.0,24.0,50.0,12.0,22.0,30.0,29.5551181102362,37.25,46.0,0.0,763053.0,1053668.0,1489324.0,65536.0,1975296.0,5332480.0,4868180.66141732,7913984.0,0.140906581629352,0.224891864307932,0.0,366324.0,624953.0,618294.783464567,905323.0,1359011.0,0.0,0.0,0.999999996565748,91.0000000003492,1.0,65236.0,0.0,247.0,0.0,0.0,0.0,258.882018353659,603.317333283057,254525.943
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,356.0,229.0,6560768.0,65536.0,4318615.0,321034.0,1.0,1.0,64181.0,14.0,12492.0,3.0,10000243.0,0.0,0.366,556.0,2.0,16.9,19.2,18.1,0.0,16.9,1.0,16.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,316.0,0.1,4.5,0.5,0.4,0.8,0.8,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,10.0,13.0,9.37621832358674,15.0,23.0,17.0,26.0,32.0,59.0,12.0,31.0,39.0,38.130604288499,46.0,58.0,0.0,852336.0,1204776.0,1447644.0,65536.0,3695616.0,6395904.0,4909081.94931774,6539264.0,0.168886387295726,0.2204481258967,0.0,477576.0,757184.0,705089.035087719,965100.0,1224480.0,0.0,0.0,1.00000000384171,31.0000000026776,1.0,65236.0,0.0,252.0,0.0,0.0,0.0,218.868561310334,557.050666620246,218587.607
